coin,method,entry_dt,exit_dt,reason,pnl_pct,pnl_usd
BTC,QR8_gated,2026-03-22T00:00:00.000,2026-03-22T00:00:00.000,SL,-0.9433,-23.58
BTC,QR8_gated,2026-03-26T10:00:00.000,2026-03-26T15:00:00.000,SL,-1.1427,-28.57
BTC,QR8_gated,2026-04-19T10:00:00.000,2026-04-19T11:00:00.000,TP,0.6362,15.9
BTC,QR8_gated,2026-04-19T23:00:00.000,2026-04-20T06:00:00.000,TP,1.0051,25.13
BTC,QR8_gated,2026-04-27T16:00:00.000,2026-04-27T23:00:00.000,TP,0.7247,18.12
BTC,QR8_gated,2026-04-28T15:00:00.000,2026-04-28T21:00:00.000,TP,0.5915,14.79
BTC,QR8_gated,2026-05-12T17:00:00.000,2026-05-12T19:00:00.000,TP,0.9451,23.63
BTC,QR8_gated,2026-05-13T14:00:00.000,2026-05-13T15:00:00.000,SL,-0.8294,-20.74
BTC,QR8_gated,2026-05-13T17:00:00.000,2026-05-14T05:00:00.000,TP,0.543,13.58
BTC,QR8_gated,2026-05-15T14:00:00.000,2026-05-16T09:00:00.000,SL,-1.0857,-27.14
BTC,QR8_gated,2026-06-22T00:00:00.000,2026-06-22T00:00:00.000,TP,1.1101,27.75
BTC,QR8_gated,2026-06-23T07:00:00.000,2026-06-23T08:00:00.000,SL,-1.0965,-27.41
BTC,QR8_gated,2026-06-23T10:00:00.000,2026-06-23T22:00:00.000,TP,0.3664,9.16
BTC,QR8_raw,2025-05-28T15:00:00.000,2025-05-29T00:00:00.000,TP,0.4095,10.24
BTC,QR8_raw,2025-05-29T19:00:00.000,2025-05-30T00:00:00.000,SL,-1.0419,-26.05
BTC,QR8_raw,2025-05-30T17:00:00.000,2025-05-31T12:00:00.000,TP,-0.0962,-2.41
BTC,QR8_raw,2025-06-05T20:00:00.000,2025-06-05T20:00:00.000,SL,-1.0969,-27.42
BTC,QR8_raw,2025-06-12T12:00:00.000,2025-06-12T16:00:00.000,TP,0.7333,18.33
BTC,QR8_raw,2025-06-13T01:00:00.000,2025-06-13T12:00:00.000,TP,1.2572,31.43
BTC,QR8_raw,2025-06-17T16:00:00.000,2025-06-18T01:00:00.000,TP,0.7024,17.56
BTC,QR8_raw,2025-06-21T19:00:00.000,2025-06-21T21:00:00.000,SL,-0.676,-16.9
BTC,QR8_raw,2025-06-22T15:00:00.000,2025-06-22T20:00:00.000,SL,-1.3086,-32.71
BTC,QR8_raw,2025-07-04T16:00:00.000,2025-07-05T03:00:00.000,TP,0.396,9.9
BTC,QR8_raw,2025-07-15T04:00:00.000,2025-07-15T13:00:00.000,TP,0.7663,19.16
BTC,QR8_raw,2025-07-25T03:00:00.000,2025-07-25T03:00:00.000,SL,-0.9252,-23.13
BTC,QR8_raw,2025-07-25T08:00:00.000,2025-07-25T17:00:00.000,TP,0.7021,17.55
BTC,QR8_raw,2025-07-31T23:00:00.000,2025-08-01T00:00:00.000,SL,-0.8417,-21.04
BTC,QR8_raw,2025-08-01T02:00:00.000,2025-08-01T08:00:00.000,SL,-1.0086,-25.21
BTC,QR8_raw,2025-08-14T13:00:00.000,2025-08-14T16:00:00.000,SL,-1.2628,-31.57
BTC,QR8_raw,2025-08-15T15:00:00.000,2025-08-16T04:00:00.000,TP,0.182,4.55
BTC,QR8_raw,2025-08-18T02:00:00.000,2025-08-18T02:00:00.000,SL,-0.6466,-16.16
BTC,QR8_raw,2025-08-18T04:00:00.000,2025-08-18T15:00:00.000,TP,0.448,11.2
BTC,QR8_raw,2025-08-19T17:00:00.000,2025-08-20T06:00:00.000,TP,0.1862,4.65
BTC,QR8_raw,2025-08-24T20:00:00.000,2025-08-24T20:00:00.000,SL,-0.9568,-23.92
BTC,QR8_raw,2025-08-24T22:00:00.000,2025-08-25T06:00:00.000,SL,-1.0602,-26.5
BTC,QR8_raw,2025-08-25T08:00:00.000,2025-08-25T15:00:00.000,TP,0.6175,15.44
BTC,QR8_raw,2025-08-25T21:00:00.000,2025-08-26T12:00:00.000,TP,0.5384,13.46
BTC,QR8_raw,2025-08-29T08:00:00.000,2025-08-29T12:00:00.000,TP,1.0927,27.32
BTC,QR8_raw,2025-08-29T15:00:00.000,2025-08-30T04:00:00.000,TP,0.3203,8.01
BTC,QR8_raw,2025-09-01T05:00:00.000,2025-09-01T07:00:00.000,TP,0.8983,22.46
BTC,QR8_raw,2025-09-19T18:00:00.000,2025-09-20T06:00:00.000,TP,0.0446,1.11
BTC,QR8_raw,2025-09-22T01:00:00.000,2025-09-22T05:00:00.000,SL,-0.4944,-12.36
BTC,QR8_raw,2025-09-22T07:00:00.000,2025-09-22T19:00:00.000,SL,-0.7711,-19.28
BTC,QR8_raw,2025-09-25T18:00:00.000,2025-09-26T09:00:00.000,TP,0.6788,16.97
BTC,QR8_raw,2025-10-07T17:00:00.000,2025-10-08T08:00:00.000,TP,0.0652,1.63
BTC,QR8_raw,2025-10-10T17:00:00.000,2025-10-10T19:00:00.000,SL,-1.1532,-28.83
BTC,QR8_raw,2025-10-10T21:00:00.000,2025-10-10T21:00:00.000,SL,-1.5642,-39.1
BTC,QR8_raw,2025-10-10T23:00:00.000,2025-10-11T07:00:00.000,SL,-2.8442,-71.11
BTC,QR8_raw,2025-10-11T21:00:00.000,2025-10-12T03:00:00.000,TP,0.8644,21.61
BTC,QR8_raw,2025-10-14T07:00:00.000,2025-10-14T10:00:00.000,SL,-1.2002,-30.0
BTC,QR8_raw,2025-10-16T16:00:00.000,2025-10-17T06:00:00.000,SL,-1.5238,-38.09
BTC,QR8_raw,2025-10-17T08:00:00.000,2025-10-17T10:00:00.000,SL,-1.476,-36.9
BTC,QR8_raw,2025-10-21T05:00:00.000,2025-10-21T12:00:00.000,TP,1.3194,32.99
BTC,QR8_raw,2025-10-29T17:00:00.000,2025-10-29T18:00:00.000,SL,-0.9649,-24.12
BTC,QR8_raw,2025-10-30T05:00:00.000,2025-10-30T07:00:00.000,TP,2.2562,56.4
BTC,QR8_raw,2025-11-03T04:00:00.000,2025-11-03T06:00:00.000,SL,-0.9167,-22.92
BTC,QR8_raw,2025-11-03T09:00:00.000,2025-11-03T10:00:00.000,SL,-0.9545,-23.86
BTC,QR8_raw,2025-11-03T16:00:00.000,2025-11-04T01:00:00.000,TP,1.1807,29.52
BTC,QR8_raw,2025-11-04T18:00:00.000,2025-11-04T21:00:00.000,SL,-1.6854,-42.13
BTC,QR8_raw,2025-11-07T13:00:00.000,2025-11-07T15:00:00.000,TP,1.5149,37.87
BTC,QR8_raw,2025-11-12T17:00:00.000,2025-11-13T05:00:00.000,TP,1.0714,26.78
BTC,QR8_raw,2025-11-13T18:00:00.000,2025-11-13T18:00:00.000,SL,-1.5404,-38.51
BTC,QR8_raw,2025-11-13T20:00:00.000,2025-11-14T04:00:00.000,SL,-1.6488,-41.22
BTC,QR8_raw,2025-11-14T12:00:00.000,2025-11-14T12:00:00.000,SL,-1.7682,-44.21
BTC,QR8_raw,2025-11-14T14:00:00.000,2025-11-15T02:00:00.000,TP,0.6077,15.19
BTC,QR8_raw,2025-11-16T22:00:00.000,2025-11-17T00:00:00.000,TP,1.5943,39.86
BTC,QR8_raw,2025-11-17T20:00:00.000,2025-11-18T03:00:00.000,SL,-1.7088,-42.72
BTC,QR8_raw,2025-11-18T05:00:00.000,2025-11-18T11:00:00.000,TP,1.5472,38.68
BTC,QR8_raw,2025-11-19T20:00:00.000,2025-11-19T23:00:00.000,TP,1.9671,49.18
BTC,QR8_raw,2025-11-20T17:00:00.000,2025-11-20T17:00:00.000,SL,-1.7316,-43.29
BTC,QR8_raw,2025-11-20T19:00:00.000,2025-11-21T07:00:00.000,SL,-1.9252,-48.13
BTC,QR8_raw,2025-11-21T10:00:00.000,2025-11-21T14:00:00.000,TP,3.6368,90.92
BTC,QR8_raw,2025-12-01T01:00:00.000,2025-12-01T04:00:00.000,SL,-1.2019,-30.05
BTC,QR8_raw,2025-12-05T15:00:00.000,2025-12-05T16:00:00.000,SL,-1.1524,-28.81
BTC,QR8_raw,2025-12-05T18:00:00.000,2025-12-06T06:00:00.000,TP,0.3432,8.58
BTC,QR8_raw,2025-12-11T03:00:00.000,2025-12-11T18:00:00.000,TP,0.1669,4.17
BTC,QR8_raw,2025-12-14T12:00:00.000,2025-12-14T16:00:00.000,SL,-0.6523,-16.31
BTC,QR8_raw,2025-12-14T18:00:00.000,2025-12-14T22:00:00.000,SL,-0.7998,-20.0
BTC,QR8_raw,2025-12-15T00:00:00.000,2025-12-15T01:00:00.000,TP,1.0417,26.04
BTC,QR8_raw,2025-12-15T15:00:00.000,2025-12-15T15:00:00.000,SL,-1.034,-25.85
BTC,QR8_raw,2025-12-15T17:00:00.000,2025-12-15T18:00:00.000,SL,-1.2545,-31.36
BTC,QR8_raw,2025-12-23T15:00:00.000,2025-12-23T16:00:00.000,TP,1.0805,27.01
BTC,QR8_raw,2026-01-06T18:00:00.000,2026-01-06T21:00:00.000,TP,1.7249,43.12
BTC,QR8_raw,2026-01-08T07:00:00.000,2026-01-08T15:00:00.000,TP,0.7663,19.16
BTC,QR8_raw,2026-01-19T00:00:00.000,2026-01-19T00:00:00.000,SL,-0.6137,-15.34
BTC,QR8_raw,2026-01-19T02:00:00.000,2026-01-19T16:00:00.000,TP,0.5388,13.47
BTC,QR8_raw,2026-01-20T05:00:00.000,2026-01-20T05:00:00.000,SL,-0.7393,-18.48
BTC,QR8_raw,2026-01-20T07:00:00.000,2026-01-20T15:00:00.000,SL,-0.8502,-21.26
BTC,QR8_raw,2026-01-20T18:00:00.000,2026-01-20T22:00:00.000,SL,-1.0618,-26.54
BTC,QR8_raw,2026-01-21T00:00:00.000,2026-01-21T05:00:00.000,TP,1.5147,37.87
BTC,QR8_raw,2026-01-25T08:00:00.000,2026-01-25T08:00:00.000,SL,-0.4901,-12.25
BTC,QR8_raw,2026-01-25T10:00:00.000,2026-01-25T16:00:00.000,SL,-0.5413,-13.53
BTC,QR8_raw,2026-01-25T18:00:00.000,2026-01-25T18:00:00.000,SL,-0.6617,-16.54
BTC,QR8_raw,2026-01-25T20:00:00.000,2026-01-26T02:00:00.000,TP,1.3964,34.91
BTC,QR8_raw,2026-01-29T16:00:00.000,2026-01-29T18:00:00.000,SL,-1.2537,-31.34
BTC,QR8_raw,2026-01-29T20:00:00.000,2026-01-30T01:00:00.000,SL,-1.5367,-38.42
BTC,QR8_raw,2026-01-30T03:00:00.000,2026-01-30T12:00:00.000,TP,1.2982,32.45
BTC,QR8_raw,2026-01-31T15:00:00.000,2026-01-31T16:00:00.000,SL,-1.3299,-33.25
BTC,QR8_raw,2026-01-31T18:00:00.000,2026-01-31T18:00:00.000,SL,-1.812,-45.3
BTC,QR8_raw,2026-01-31T20:00:00.000,2026-02-01T09:00:00.000,TP,1.3927,34.82
BTC,QR8_raw,2026-02-01T22:00:00.000,2026-02-02T00:00:00.000,TP,1.7306,43.27
BTC,QR8_raw,2026-02-02T06:00:00.000,2026-02-02T08:00:00.000,TP,2.0293,50.73
BTC,QR8_raw,2026-02-03T19:00:00.000,2026-02-04T03:00:00.000,TP,4.7546,118.87
BTC,QR8_raw,2026-02-04T18:00:00.000,2026-02-05T04:00:00.000,SL,-2.1168,-52.92
BTC,QR8_raw,2026-02-05T13:00:00.000,2026-02-05T15:00:00.000,SL,-2.3842,-59.6
BTC,QR8_raw,2026-02-05T17:00:00.000,2026-02-05T17:00:00.000,SL,-2.8188,-70.47
BTC,QR8_raw,2026-02-05T19:00:00.000,2026-02-05T20:00:00.000,SL,-3.0343,-75.86
BTC,QR8_raw,2026-02-05T22:00:00.000,2026-02-06T00:00:00.000,SL,-3.6437,-91.09
BTC,QR8_raw,2026-02-11T07:00:00.000,2026-02-11T14:00:00.000,TP,1.4064,35.16
BTC,QR8_raw,2026-02-23T01:00:00.000,2026-02-23T01:00:00.000,SL,-0.8114,-20.29
BTC,QR8_raw,2026-02-23T03:00:00.000,2026-02-23T10:00:00.000,TP,2.4674,61.68
BTC,QR8_raw,2026-02-24T04:00:00.000,2026-02-24T13:00:00.000,SL,-1.5478,-38.69
BTC,QR8_raw,2026-02-28T07:00:00.000,2026-02-28T13:00:00.000,TP,2.6755,66.89
BTC,QR8_raw,2026-03-06T14:00:00.000,2026-03-06T14:00:00.000,SL,-1.4733,-36.83
BTC,QR8_raw,2026-03-06T16:00:00.000,2026-03-07T07:00:00.000,SL,-1.5877,-39.69
BTC,QR8_raw,2026-03-07T20:00:00.000,2026-03-08T07:00:00.000,TP,0.3884,9.71
BTC,QR8_raw,2026-03-18T13:00:00.000,2026-03-18T14:00:00.000,SL,-1.2371,-30.93
BTC,QR8_raw,2026-03-18T16:00:00.000,2026-03-18T20:00:00.000,SL,-1.3716,-34.29
BTC,QR8_raw,2026-03-19T08:00:00.000,2026-03-19T12:00:00.000,SL,-1.2904,-32.26
BTC,QR8_raw,2026-03-22T00:00:00.000,2026-03-22T00:00:00.000,SL,-0.9433,-23.58
BTC,QR8_raw,2026-03-22T02:00:00.000,2026-03-22T11:00:00.000,SL,-1.0162,-25.4
BTC,QR8_raw,2026-03-22T20:00:00.000,2026-03-22T21:00:00.000,SL,-0.9525,-23.81
BTC,QR8_raw,2026-03-23T01:00:00.000,2026-03-23T03:00:00.000,TP,0.9611,24.03
BTC,QR8_raw,2026-03-26T10:00:00.000,2026-03-26T15:00:00.000,SL,-1.1427,-28.57
BTC,QR8_raw,2026-03-27T09:00:00.000,2026-03-27T10:00:00.000,SL,-1.2093,-30.23
BTC,QR8_raw,2026-03-27T12:00:00.000,2026-03-27T14:00:00.000,SL,-1.3845,-34.61
BTC,QR8_raw,2026-04-19T10:00:00.000,2026-04-19T11:00:00.000,TP,0.6362,15.9
BTC,QR8_raw,2026-04-19T23:00:00.000,2026-04-20T06:00:00.000,TP,1.0051,25.13
BTC,QR8_raw,2026-04-27T16:00:00.000,2026-04-27T23:00:00.000,TP,0.7247,18.12
BTC,QR8_raw,2026-04-28T15:00:00.000,2026-04-28T21:00:00.000,TP,0.5915,14.79
BTC,QR8_raw,2026-05-12T17:00:00.000,2026-05-12T19:00:00.000,TP,0.9451,23.63
BTC,QR8_raw,2026-05-13T14:00:00.000,2026-05-13T15:00:00.000,SL,-0.8294,-20.74
BTC,QR8_raw,2026-05-13T17:00:00.000,2026-05-14T05:00:00.000,TP,0.543,13.58
BTC,QR8_raw,2026-05-15T14:00:00.000,2026-05-16T09:00:00.000,SL,-1.0857,-27.14
BTC,QR8_raw,2026-05-16T11:00:00.000,2026-05-17T00:00:00.000,TP,0.2346,5.87
BTC,QR8_raw,2026-05-17T02:00:00.000,2026-05-17T04:00:00.000,TP,0.3849,9.62
BTC,QR8_raw,2026-05-18T01:00:00.000,2026-05-18T06:00:00.000,SL,-0.801,-20.03
BTC,QR8_raw,2026-05-22T20:00:00.000,2026-05-23T00:00:00.000,SL,-0.8846,-22.12
BTC,QR8_raw,2026-05-23T08:00:00.000,2026-05-23T14:00:00.000,TP,0.8675,21.69
BTC,QR8_raw,2026-05-27T14:00:00.000,2026-05-27T21:00:00.000,SL,-0.8717,-21.79
BTC,QR8_raw,2026-05-27T23:00:00.000,2026-05-28T03:00:00.000,SL,-0.9974,-24.93
BTC,QR8_raw,2026-05-28T05:00:00.000,2026-05-28T17:00:00.000,TP,0.4443,11.11
BTC,QR8_raw,2026-06-01T12:00:00.000,2026-06-01T12:00:00.000,SL,-0.8468,-21.17
BTC,QR8_raw,2026-06-01T14:00:00.000,2026-06-01T15:00:00.000,SL,-0.991,-24.77
BTC,QR8_raw,2026-06-01T17:00:00.000,2026-06-01T22:00:00.000,SL,-1.1086,-27.71
BTC,QR8_raw,2026-06-02T07:00:00.000,2026-06-02T09:00:00.000,SL,-1.1221,-28.05
BTC,QR8_raw,2026-06-02T11:00:00.000,2026-06-02T13:00:00.000,SL,-1.1404,-28.51
BTC,QR8_raw,2026-06-02T15:00:00.000,2026-06-02T15:00:00.000,SL,-1.2621,-31.55
BTC,QR8_raw,2026-06-02T17:00:00.000,2026-06-02T19:00:00.000,SL,-1.4115,-35.29
BTC,QR8_raw,2026-06-03T04:00:00.000,2026-06-03T06:00:00.000,TP,2.2255,55.64
BTC,QR8_raw,2026-06-03T20:00:00.000,2026-06-03T23:00:00.000,SL,-1.5108,-37.77
BTC,QR8_raw,2026-06-04T01:00:00.000,2026-06-04T01:00:00.000,SL,-1.8935,-47.34
BTC,QR8_raw,2026-06-09T15:00:00.000,2026-06-10T07:00:00.000,TP,0.1749,4.37
BTC,QR8_raw,2026-06-17T11:00:00.000,2026-06-17T15:00:00.000,TP,0.973,24.32
BTC,QR8_raw,2026-06-18T16:00:00.000,2026-06-19T12:00:00.000,TP,0.5685,14.21
BTC,QR8_raw,2026-06-22T00:00:00.000,2026-06-22T00:00:00.000,TP,1.1101,27.75
BTC,QR8_raw,2026-06-23T07:00:00.000,2026-06-23T08:00:00.000,SL,-1.0965,-27.41
BTC,QR8_raw,2026-06-23T10:00:00.000,2026-06-23T22:00:00.000,TP,0.3664,9.16
BTC,QR8_raw,2026-06-24T14:00:00.000,2026-06-24T15:00:00.000,SL,-1.1688,-29.22
BTC,QR8_raw,2026-06-24T17:00:00.000,2026-06-25T04:00:00.000,TP,1.9243,48.11
BTC,QR8_raw,2026-06-25T14:00:00.000,2026-06-26T03:00:00.000,TP,2.8107,70.27
BTC,QR8_raw,2026-06-28T23:00:00.000,2026-06-29T03:00:00.000,TP,1.1765,29.41
BTC,QR8_raw,2026-06-30T13:00:00.000,2026-07-01T01:00:00.000,SL,-1.0981,-27.45
ETH,QR8_gated,2025-06-13T01:00:00.000,2025-06-13T01:00:00.000,SL,-2.6503,-66.26
ETH,QR8_gated,2025-06-13T03:00:00.000,2025-06-13T14:00:00.000,TP,3.0459,76.15
ETH,QR8_gated,2025-07-04T16:00:00.000,2025-07-05T02:00:00.000,TP,0.5486,13.71
ETH,QR8_gated,2025-08-01T00:00:00.000,2025-08-01T00:00:00.000,SL,-1.5605,-39.01
ETH,QR8_gated,2025-08-01T02:00:00.000,2025-08-01T07:00:00.000,SL,-1.721,-43.02
ETH,QR8_gated,2025-08-01T09:00:00.000,2025-08-01T18:00:00.000,SL,-1.7748,-44.37
ETH,QR8_gated,2025-08-01T20:00:00.000,2025-08-01T22:00:00.000,SL,-2.1367,-53.42
ETH,QR8_gated,2025-08-02T00:00:00.000,2025-08-02T12:00:00.000,TP,0.6736,16.84
ETH,QR8_gated,2025-08-15T16:00:00.000,2025-08-16T07:00:00.000,TP,0.4304,10.76
ETH,QR8_gated,2025-08-18T03:00:00.000,2025-08-18T06:00:00.000,SL,-1.7781,-44.45
ETH,QR8_gated,2025-08-20T00:00:00.000,2025-08-20T05:00:00.000,TP,2.4149,60.37
ETH,QR8_gated,2025-08-25T11:00:00.000,2025-08-25T19:00:00.000,SL,-2.1453,-53.63
ETH,QR8_gated,2025-08-25T21:00:00.000,2025-08-26T10:00:00.000,TP,1.9456,48.64
ETH,QR8_gated,2025-08-29T09:00:00.000,2025-08-29T12:00:00.000,TP,2.3914,59.79
ETH,QR8_gated,2025-09-04T19:00:00.000,2025-09-04T22:00:00.000,TP,1.7313,43.28
ETH,QR8_gated,2025-09-15T09:00:00.000,2025-09-16T01:00:00.000,TP,0.1911,4.78
ETH,QR8_gated,2025-09-16T15:00:00.000,2025-09-16T17:00:00.000,TP,1.1441,28.6
ETH,QR8_gated,2025-09-19T19:00:00.000,2025-09-20T05:00:00.000,TP,0.5811,14.53
ETH,QR8_gated,2025-10-07T17:00:00.000,2025-10-08T04:00:00.000,SL,-1.8018,-45.05
ETH,QR8_gated,2025-10-09T09:00:00.000,2025-10-09T22:00:00.000,TP,0.8113,20.28
ETH,QR8_gated,2025-10-10T16:00:00.000,2025-10-10T19:00:00.000,SL,-2.0247,-50.62
ETH,QR8_gated,2025-10-10T21:00:00.000,2025-10-10T21:00:00.000,SL,-2.6334,-65.84
ETH,QR8_gated,2025-10-10T23:00:00.000,2025-10-11T14:00:00.000,TP,-0.7149,-17.87
ETH,QR8_gated,2025-12-05T17:00:00.000,2025-12-06T10:00:00.000,TP,-0.1236,-3.09
ETH,QR8_gated,2025-12-07T15:00:00.000,2025-12-07T15:00:00.000,TP,3.079,76.98
ETH,QR8_gated,2025-12-11T04:00:00.000,2025-12-11T18:00:00.000,TP,0.4408,11.02
ETH,QR8_gated,2025-12-12T16:00:00.000,2025-12-13T08:00:00.000,TP,0.836,20.9
ETH,QR8_gated,2026-01-08T07:00:00.000,2026-01-08T14:00:00.000,SL,-1.4594,-36.48
ETH,QR8_gated,2026-01-19T01:00:00.000,2026-01-19T17:00:00.000,TP,0.2472,6.18
ETH,QR8_gated,2026-01-19T23:00:00.000,2026-01-20T05:00:00.000,SL,-0.9216,-23.04
ETH,QR8_gated,2026-01-20T07:00:00.000,2026-01-20T13:00:00.000,SL,-1.1952,-29.88
ETH,QR8_gated,2026-01-20T15:00:00.000,2026-01-20T15:00:00.000,SL,-1.3406,-33.51
ETH,QR8_gated,2026-01-20T17:00:00.000,2026-01-20T22:00:00.000,SL,-1.5336,-38.34
ETH,QR8_gated,2026-02-27T15:00:00.000,2026-02-27T22:00:00.000,SL,-2.0345,-50.86
ETH,QR8_gated,2026-03-06T14:00:00.000,2026-03-06T14:00:00.000,SL,-1.8361,-45.9
ETH,QR8_gated,2026-03-06T16:00:00.000,2026-03-07T07:00:00.000,TP,0.2474,6.19
ETH,QR8_gated,2026-03-18T13:00:00.000,2026-03-18T14:00:00.000,SL,-1.6801,-42.0
ETH,QR8_gated,2026-03-18T16:00:00.000,2026-03-19T03:00:00.000,TP,1.4468,36.17
ETH,QR8_gated,2026-03-19T13:00:00.000,2026-03-20T00:00:00.000,TP,0.6405,16.01
ETH,QR8_gated,2026-03-22T00:00:00.000,2026-03-22T00:00:00.000,SL,-1.1823,-29.56
ETH,QR8_gated,2026-03-26T10:00:00.000,2026-03-26T15:00:00.000,SL,-1.4892,-37.23
ETH,QR8_gated,2026-04-19T07:00:00.000,2026-04-19T07:00:00.000,SL,-1.0627,-26.57
ETH,QR8_gated,2026-04-19T09:00:00.000,2026-04-19T13:00:00.000,TP,0.6966,17.41
ETH,QR8_gated,2026-04-19T18:00:00.000,2026-04-19T22:00:00.000,SL,-1.2675,-31.69
ETH,QR8_gated,2026-04-20T00:00:00.000,2026-04-20T07:00:00.000,TP,1.2908,32.27
ETH,QR8_gated,2026-04-27T16:00:00.000,2026-04-27T23:00:00.000,TP,1.3566,33.92
ETH,QR8_gated,2026-05-07T15:00:00.000,2026-05-08T02:00:00.000,SL,-1.145,-28.63
ETH,QR8_gated,2026-05-12T09:00:00.000,2026-05-12T14:00:00.000,SL,-0.9954,-24.89
ETH,QR8_gated,2026-06-23T07:00:00.000,2026-06-23T08:00:00.000,SL,-1.364,-34.1
ETH,QR8_gated,2026-06-23T10:00:00.000,2026-06-23T22:00:00.000,TP,1.1239,28.1
ETH,QR8_raw,2025-05-31T02:00:00.000,2025-05-31T10:00:00.000,TP,1.6001,40.0
ETH,QR8_raw,2025-06-05T21:00:00.000,2025-06-06T09:00:00.000,TP,3.2775,81.94
ETH,QR8_raw,2025-06-12T22:00:00.000,2025-06-13T00:00:00.000,SL,-2.2148,-55.37
ETH,QR8_raw,2025-06-13T02:00:00.000,2025-06-13T14:00:00.000,TP,2.1543,53.86
ETH,QR8_raw,2025-06-17T16:00:00.000,2025-06-17T17:00:00.000,SL,-1.8739,-46.85
ETH,QR8_raw,2025-06-20T18:00:00.000,2025-06-21T08:00:00.000,TP,0.6194,15.48
ETH,QR8_raw,2025-06-21T19:00:00.000,2025-06-21T21:00:00.000,SL,-1.3801,-34.5
ETH,QR8_raw,2025-06-21T23:00:00.000,2025-06-21T23:00:00.000,SL,-2.1853,-54.63
ETH,QR8_raw,2025-06-22T01:00:00.000,2025-06-22T09:00:00.000,SL,-2.6154,-65.39
ETH,QR8_raw,2025-06-22T14:00:00.000,2025-06-22T20:00:00.000,SL,-2.6545,-66.36
ETH,QR8_raw,2025-07-04T16:00:00.000,2025-07-05T02:00:00.000,TP,0.5486,13.71
ETH,QR8_raw,2025-08-01T00:00:00.000,2025-08-01T00:00:00.000,SL,-1.5605,-39.01
ETH,QR8_raw,2025-08-01T02:00:00.000,2025-08-01T07:00:00.000,SL,-1.721,-43.02
ETH,QR8_raw,2025-08-01T09:00:00.000,2025-08-01T18:00:00.000,SL,-1.7748,-44.37
ETH,QR8_raw,2025-08-01T20:00:00.000,2025-08-01T22:00:00.000,SL,-2.1367,-53.42
ETH,QR8_raw,2025-08-02T00:00:00.000,2025-08-02T12:00:00.000,TP,0.6736,16.84
ETH,QR8_raw,2025-08-02T19:00:00.000,2025-08-03T03:00:00.000,TP,1.7974,44.94
ETH,QR8_raw,2025-08-15T16:00:00.000,2025-08-16T07:00:00.000,TP,0.4304,10.76
ETH,QR8_raw,2025-08-18T03:00:00.000,2025-08-18T06:00:00.000,SL,-1.7781,-44.45
ETH,QR8_raw,2025-08-20T00:00:00.000,2025-08-20T05:00:00.000,TP,2.4149,60.37
ETH,QR8_raw,2025-08-25T11:00:00.000,2025-08-25T19:00:00.000,SL,-2.1453,-53.63
ETH,QR8_raw,2025-08-25T21:00:00.000,2025-08-26T10:00:00.000,TP,1.9456,48.64
ETH,QR8_raw,2025-08-29T09:00:00.000,2025-08-29T12:00:00.000,TP,2.3914,59.79
ETH,QR8_raw,2025-09-04T19:00:00.000,2025-09-04T22:00:00.000,TP,1.7313,43.28
ETH,QR8_raw,2025-09-15T09:00:00.000,2025-09-16T01:00:00.000,TP,0.1911,4.78
ETH,QR8_raw,2025-09-16T15:00:00.000,2025-09-16T17:00:00.000,TP,1.1441,28.6
ETH,QR8_raw,2025-09-19T19:00:00.000,2025-09-20T05:00:00.000,TP,0.5811,14.53
ETH,QR8_raw,2025-09-22T01:00:00.000,2025-09-22T02:00:00.000,SL,-1.0366,-25.91
ETH,QR8_raw,2025-09-22T04:00:00.000,2025-09-22T05:00:00.000,SL,-1.1576,-28.94
ETH,QR8_raw,2025-09-22T07:00:00.000,2025-09-22T21:00:00.000,TP,0.0382,0.96
ETH,QR8_raw,2025-09-25T04:00:00.000,2025-09-25T04:00:00.000,SL,-1.506,-37.65
ETH,QR8_raw,2025-09-25T06:00:00.000,2025-09-25T12:00:00.000,SL,-1.7562,-43.91
ETH,QR8_raw,2025-09-25T18:00:00.000,2025-09-26T01:00:00.000,TP,2.9121,72.8
ETH,QR8_raw,2025-10-07T17:00:00.000,2025-10-08T04:00:00.000,SL,-1.8018,-45.05
ETH,QR8_raw,2025-10-09T09:00:00.000,2025-10-09T22:00:00.000,TP,0.8113,20.28
ETH,QR8_raw,2025-10-10T16:00:00.000,2025-10-10T19:00:00.000,SL,-2.0247,-50.62
ETH,QR8_raw,2025-10-10T21:00:00.000,2025-10-10T21:00:00.000,SL,-2.6334,-65.84
ETH,QR8_raw,2025-10-10T23:00:00.000,2025-10-11T14:00:00.000,TP,-0.7149,-17.87
ETH,QR8_raw,2025-10-11T21:00:00.000,2025-10-12T03:00:00.000,TP,2.3077,57.69
ETH,QR8_raw,2025-10-14T11:00:00.000,2025-10-14T16:00:00.000,TP,3.4495,86.24
ETH,QR8_raw,2025-10-17T08:00:00.000,2025-10-17T10:00:00.000,SL,-2.1799,-54.5
ETH,QR8_raw,2025-10-21T05:00:00.000,2025-10-21T14:00:00.000,TP,1.7826,44.57
ETH,QR8_raw,2025-10-22T22:00:00.000,2025-10-23T01:00:00.000,TP,1.9882,49.71
ETH,QR8_raw,2025-10-30T14:00:00.000,2025-10-30T19:00:00.000,SL,-1.9781,-49.45
ETH,QR8_raw,2025-11-03T04:00:00.000,2025-11-03T06:00:00.000,SL,-1.4162,-35.41
